batch,model,condition,task,scored,reward,error_type,source
rick-saber-tb21-full-mistral-20260911-r3,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/prove-plus-comm,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-mistral-20260911-r3/prove-plus-comm__SsMuEMo/result.json
rick-saber-tb21-full-mistral-20260911-r3,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/portfolio-optimization,True,1.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-mistral-20260911-r3/portfolio-optimization__zfYzkRv/result.json
rick-saber-tb21-full-mistral-20260911-r3,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/qemu-startup,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-mistral-20260911-r3/qemu-startup__v3AetY3/result.json
rick-saber-tb21-full-mistral-20260911-r3,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/db-wal-recovery,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-mistral-20260911-r3/db-wal-recovery__6zi28Sa/result.json
rick-saber-tb21-full-mistral-20260911-r3,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/cobol-modernization,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-mistral-20260911-r3/cobol-modernization__HH9Ff38/result.json
rick-saber-tb21-full-mistral-20260911-r3,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/fix-ocaml-gc,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-mistral-20260911-r3/fix-ocaml-gc__nwctTFk/result.json
rick-saber-tb21-full-mistral-20260911-r3,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/llm-inference-batching-scheduler,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-mistral-20260911-r3/llm-inference-batching-scheduler__puYepGM/result.json
rick-saber-tb21-full-mistral-20260911-r3,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/bn-fit-modify,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-mistral-20260911-r3/bn-fit-modify__ZJTkVaL/result.json
rick-saber-tb21-full-mistral-20260911-r3,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/gcode-to-text,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-mistral-20260911-r3/gcode-to-text__6AsUQPa/result.json
rick-saber-tb21-full-mistral-20260911-r3,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/video-processing,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-mistral-20260911-r3/video-processing__DodKKix/result.json
rick-saber-tb21-full-mistral-20260911-r3,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/hf-model-inference,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-mistral-20260911-r3/hf-model-inference__ChYuwWX/result.json
rick-saber-tb21-full-mistral-20260911-r3,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/write-compressor,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-mistral-20260911-r3/write-compressor__aEVFtvG/result.json
rick-saber-tb21-full-mistral-20260911-r3,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/fix-code-vulnerability,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-mistral-20260911-r3/fix-code-vulnerability__8CQym3y/result.json
rick-saber-tb21-full-mistral-20260911-r3,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/mteb-leaderboard,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-mistral-20260911-r3/mteb-leaderboard__F2WA64E/result.json
rick-saber-tb21-full-mistral-20260911-r3,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/regex-log,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-mistral-20260911-r3/regex-log__ir7nHBG/result.json
rick-saber-tb21-full-mistral-20260911-r3,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/fix-git,True,1.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-mistral-20260911-r3/fix-git__aD7AjzE/result.json
rick-saber-tb21-full-mistral-20260911-r3,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/feal-linear-cryptanalysis,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-mistral-20260911-r3/feal-linear-cryptanalysis__evMnody/result.json
rick-saber-tb21-full-mistral-20260911-r3,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/path-tracing,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-mistral-20260911-r3/path-tracing__mpGvZ6P/result.json
rick-saber-tb21-full-mistral-20260911-r3,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/constraints-scheduling,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-mistral-20260911-r3/constraints-scheduling__Hu7jDfa/result.json
rick-saber-tb21-full-mistral-20260911-r3,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/large-scale-text-editing,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-mistral-20260911-r3/large-scale-text-editing__66mxjU4/result.json
rick-saber-tb21-full-mistral-20260911-r3,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/distribution-search,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-mistral-20260911-r3/distribution-search__jkhYwNy/result.json
rick-saber-tb21-full-mistral-20260911-r3,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/sanitize-git-repo,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-mistral-20260911-r3/sanitize-git-repo__jtWdEMZ/result.json
rick-saber-tb21-full-mistral-20260911-r3,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/mcmc-sampling-stan,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-mistral-20260911-r3/mcmc-sampling-stan__x5G7sNq/result.json
rick-saber-tb21-full-mistral-20260911-r3,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/rstan-to-pystan,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-mistral-20260911-r3/rstan-to-pystan__VydUvrV/result.json
rick-saber-tb21-full-mistral-20260911-r3,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/caffe-cifar-10,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-mistral-20260911-r3/caffe-cifar-10__pqixYap/result.json
rick-saber-tb21-full-mistral-20260911-r3,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/raman-fitting,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-mistral-20260911-r3/raman-fitting__MPtQEkq/result.json
rick-saber-tb21-full-mistral-20260911-r3,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/pytorch-model-cli,False,,VerifierTimeoutError,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-mistral-20260911-r3/pytorch-model-cli__9wjch2G/result.json
rick-saber-tb21-full-mistral-20260911-r3,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/tune-mjcf,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-mistral-20260911-r3/tune-mjcf__gDbZSA9/result.json
rick-saber-tb21-full-mistral-20260911-r3,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/extract-elf,True,1.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-mistral-20260911-r3/extract-elf__i3rJLRF/result.json
rick-saber-tb21-full-mistral-20260911-r3,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/build-pmars,False,,AgentTimeoutError,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-mistral-20260911-r3/build-pmars__dDE9WjC/result.json
rick-saber-tb21-full-mistral-20260911-r3,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/torch-pipeline-parallelism,False,,VerifierTimeoutError,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-mistral-20260911-r3/torch-pipeline-parallelism__UmeMMqT/result.json
rick-saber-tb21-full-mistral-20260911-r3,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/kv-store-grpc,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-mistral-20260911-r3/kv-store-grpc__7kWLBhv/result.json
rick-saber-tb21-full-mistral-20260911-r3,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/code-from-image,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-mistral-20260911-r3/code-from-image__H8XyfoS/result.json
rick-saber-tb21-full-mistral-20260911-r3,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/schemelike-metacircular-eval,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-mistral-20260911-r3/schemelike-metacircular-eval__unSHLU6/result.json
rick-saber-tb21-full-mistral-20260911-r3,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/filter-js-from-html,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-mistral-20260911-r3/filter-js-from-html__HNh6moj/result.json
rick-saber-tb21-full-mistral-20260911-r3,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/multi-source-data-merger,True,1.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-mistral-20260911-r3/multi-source-data-merger__EZ7RydG/result.json
rick-saber-tb21-pilot-full-glm-20260911-r1,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/fix-git,True,1.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-pilot-full-glm-20260911-r1/fix-git__izho7WB/result.json
rick-saber-tb21-pilot-full-glm-20260911-r2,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/fix-git,True,1.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-pilot-full-glm-20260911-r2/fix-git__PzmvLAF/result.json
rick-saber-tb21-pilot-oracle-20260911-r1,oracle/未标注,oracle/其他,terminal-bench/fix-git,False,,CancelledError,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-pilot-oracle-20260911-r1/fix-git__z9jSA87/result.json
rick-saber-tb21-pilot-oracle-20260911-r2,oracle/未标注,oracle/其他,terminal-bench/fix-git,True,1.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-pilot-oracle-20260911-r2/fix-git__ZfYMwje/result.json
rick-saber-tb21-repair-glm-20260911-r2,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/largest-eigenval,False,,AgentTimeoutError,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-repair-glm-20260911-r2/largest-eigenval__XbmxTeN/result.json
rick-saber-tb21-repair-glm-20260911-r2,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/video-processing,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-repair-glm-20260911-r2/video-processing__ohQmh4z/result.json
rick-saber-tb21-repair-glm-20260911-r2,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/fix-git,True,1.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-repair-glm-20260911-r2/fix-git__C9DkTdH/result.json
rick-saber-tb21-repair-gptoss-20260911-r2,OpenAI-Mirror/gpt-oss-120b,skills,terminal-bench/distribution-search,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-repair-gptoss-20260911-r2/distribution-search__Jq689fa/result.json
rick-saber-tb21-repair-gptoss-20260911-r2,OpenAI-Mirror/gpt-oss-120b,skills,terminal-bench/multi-source-data-merger,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-repair-gptoss-20260911-r2/multi-source-data-merger__y64TMqC/result.json
rick-saber-tb21-repair-gptoss-20260911-r2,OpenAI-Mirror/gpt-oss-120b,skills,terminal-bench/nginx-request-logging,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-repair-gptoss-20260911-r2/nginx-request-logging__wQY6uUx/result.json
rick-saber-terminal-62-mistral-20260910-r1,mistralai/Mistral-Small-4-119B-2603,baseline,terminal-bench/wal-recovery-ordering,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-62-mistral-20260910-r1/wal-recovery-ordering__3tzfapb/result.json
rick-saber-terminal-62-mistral-20260910-r1,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/layout-config-recreation,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-62-mistral-20260910-r1/layout-config-recreation__rMH5fja/result.json
rick-saber-terminal-62-mistral-20260910-r1,mistralai/Mistral-Small-4-119B-2603,baseline,terminal-bench/biped-contact-dynamics,False,,CancelledError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-62-mistral-20260910-r1/biped-contact-dynamics__chuFQVB/result.json
rick-saber-terminal-62-mistral-20260910-r1,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/react-lead-form,False,,CancelledError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-62-mistral-20260910-r1/react-lead-form__RBnspWx/result.json
rick-saber-terminal-62-mistral-20260910-r1,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/biped-contact-dynamics,False,,CancelledError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-62-mistral-20260910-r1/biped-contact-dynamics__DtSsxoD/result.json
rick-saber-terminal-62-mistral-20260910-r1,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/wal-recovery-ordering,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-62-mistral-20260910-r1/wal-recovery-ordering__6JVn8pN/result.json
rick-saber-terminal-62-mistral-20260910-r1,mistralai/Mistral-Small-4-119B-2603,baseline,terminal-bench/layout-config-recreation,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-62-mistral-20260910-r1/layout-config-recreation__GM2EHky/result.json
rick-saber-terminal-62-mistral-20260910-r1,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/legacy-utility-triage,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-62-mistral-20260910-r1/legacy-utility-triage__EVUYpmj/result.json
rick-saber-terminal-62-mistral-20260910-r1,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/fin-saccr-rwa,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-62-mistral-20260910-r1/fin-saccr-rwa__rZYdH7e/result.json
rick-saber-terminal-62-mistral-20260910-r1,mistralai/Mistral-Small-4-119B-2603,baseline,terminal-bench/fin-saccr-rwa,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-62-mistral-20260910-r1/fin-saccr-rwa__MEU7tLR/result.json
rick-saber-terminal-62-mistral-20260910-r1,mistralai/Mistral-Small-4-119B-2603,baseline,terminal-bench/legacy-utility-triage,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-62-mistral-20260910-r1/legacy-utility-triage__Xoita7D/result.json
rick-saber-terminal-62-mistral-20260910-r1,mistralai/Mistral-Small-4-119B-2603,baseline,terminal-bench/react-lead-form,False,,CancelledError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-62-mistral-20260910-r1/react-lead-form__SJ4cGYd/result.json
rick-saber-terminal-62-mistral-20260910-r2,mistralai/Mistral-Small-4-119B-2603,baseline,terminal-bench/vllm-deepseek-streaming,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-62-mistral-20260910-r2/vllm-deepseek-streaming__Zk72vQk/result.json
rick-saber-terminal-62-mistral-20260910-r2,mistralai/Mistral-Small-4-119B-2603,baseline,terminal-bench/wal-recovery-ordering,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-62-mistral-20260910-r2/wal-recovery-ordering__3tzfapb/result.json
rick-saber-terminal-62-mistral-20260910-r2,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/cargo-flight-dispatch,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-62-mistral-20260910-r2/cargo-flight-dispatch__yhqAZMd/result.json
rick-saber-terminal-62-mistral-20260910-r2,mistralai/Mistral-Small-4-119B-2603,baseline,terminal-bench/rs-archive-clone,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-62-mistral-20260910-r2/rs-archive-clone__zh8wUs8/result.json
rick-saber-terminal-62-mistral-20260910-r2,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/layout-config-recreation,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-62-mistral-20260910-r2/layout-config-recreation__rMH5fja/result.json
rick-saber-terminal-62-mistral-20260910-r2,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/freecad-spring-clip,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-62-mistral-20260910-r2/freecad-spring-clip__Q8k38DE/result.json
rick-saber-terminal-62-mistral-20260910-r2,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/nextjs-performance,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-62-mistral-20260910-r2/nextjs-performance__FrHUnzy/result.json
rick-saber-terminal-62-mistral-20260910-r2,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/vllm-deepseek-streaming,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-62-mistral-20260910-r2/vllm-deepseek-streaming__BVqUz9k/result.json
rick-saber-terminal-62-mistral-20260910-r2,mistralai/Mistral-Small-4-119B-2603,baseline,terminal-bench/telecom-entity-resolution,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-62-mistral-20260910-r2/telecom-entity-resolution__ugDDLkN/result.json
rick-saber-terminal-62-mistral-20260910-r2,mistralai/Mistral-Small-4-119B-2603,baseline,terminal-bench/ks-solver-cpp,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-62-mistral-20260910-r2/ks-solver-cpp__AQMByZ8/result.json
rick-saber-terminal-62-mistral-20260910-r2,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/roy-polymorph-cn,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-62-mistral-20260910-r2/roy-polymorph-cn__zyxReJm/result.json
rick-saber-terminal-62-mistral-20260910-r2,mistralai/Mistral-Small-4-119B-2603,baseline,terminal-bench/cargo-flight-dispatch,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-62-mistral-20260910-r2/cargo-flight-dispatch__wi5zyx2/result.json
rick-saber-terminal-62-mistral-20260910-r2,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/distributed-dedup,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-62-mistral-20260910-r2/distributed-dedup__q7h3FPP/result.json
rick-saber-terminal-62-mistral-20260910-r2,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/sglang-qwen-burst,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-62-mistral-20260910-r2/sglang-qwen-burst__ezAhiyL/result.json
rick-saber-terminal-62-mistral-20260910-r2,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/cumulative-layout-shift,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-62-mistral-20260910-r2/cumulative-layout-shift__usQ2zq9/result.json
rick-saber-terminal-62-mistral-20260910-r2,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/wal-recovery-ordering,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-62-mistral-20260910-r2/wal-recovery-ordering__6JVn8pN/result.json
rick-saber-terminal-62-mistral-20260910-r2,mistralai/Mistral-Small-4-119B-2603,baseline,terminal-bench/pretrain-shard-corruption,False,,VerifierTimeoutError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-62-mistral-20260910-r2/pretrain-shard-corruption__VcqAjZZ/result.json
rick-saber-terminal-62-mistral-20260910-r2,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/telecom-entity-resolution,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-62-mistral-20260910-r2/telecom-entity-resolution__yiuiZQL/result.json
rick-saber-terminal-62-mistral-20260910-r2,mistralai/Mistral-Small-4-119B-2603,skills,terminal-bench/medical-claims-processing,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-62-mistral-20260910-r2/medical-claims-processing__pR4iwoq/result.json
rick-saber-terminal-62-mistral-20260910-r2,mistralai/Mistral-Small-4-119B-2603,baseline,terminal-bench/retro-console-soc,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-62-mistral-20260910-r2/retro-console-soc__BjfTKoC/result.json
